mint,sol_amount,is_buy,market_cap,token_amount,total_supply,usd_market_cap,virtual_sol_reserves,virtual_token_reserves
AKBaQLpetuvZMcMfidSe8o8EPCumRYnEE5okfW1mpump,12276317,false,60.677918491,202375567299,1000000000000000,11272.74369725798,44182997750,728560815770788
57bH8EjwokcHCNnPCfgrtjknpwcduh5yP3zxYTrupump,25282774,false,29.973100019,844202652560,1000000000000000,5568.40252152982,31036495825,1037166057200979
3FTPCE93LxjMrPaKXXpfYHjs656FJVpttcnXNb1xMaRM,13000001,true,41.804125769,310863925736,1000000000000000,7766.3704853648205,36696440693,877196798647862
3FTPCE93LxjMrPaKXXpfYHjs656FJVpttcnXNb1xMaRM,13000000,false,41.833760393,310863925736,1000000000000000,7771.8760058115395,36683440693,877507662573598
DjznXhGGNvif4io9xSpi3Mcw4w2VhZd7i4W7YBvwpump,20000027,false,36.403303254,549722610051,1000000000000000,6763.00567852812,34211890928,940900951620824
